poi_row_id,poi_group,city,district,query_keyword,query_type_code,adcode,search_mode,source_id,poi_id,poi_name,poi_type,poi_typecode,address,location_gcj02,tel,parent_id,business_area,query_batch_id,duplicate_flag,manual_check_flag
poi_ec1914176336,support,南京,,地铁站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10053938,安德门(地铁站),交通设施服务;地铁站;地铁站,150500,10号线;1号线,"118.762136,31.990862",[],[],,poiquery_a9b55eae0187,1,0
poi_a914678be3fb,support,南京,,地铁站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10054808,鼓楼(地铁站),交通设施服务;地铁站;地铁站,150500,1号线;4号线,"118.783701,32.058667",[],[],,poiquery_a9b55eae0187,1,0
poi_7384ce4aec45,support,南京,,地铁站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10431628,柳洲东路(地铁站),交通设施服务;地铁站;地铁站,150500,(在建)11号线;3号线,"118.746237,32.139965",[],[],,poiquery_a9b55eae0187,1,0
poi_a3a31b99409e,support,南京,,地铁站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10057775,天隆寺(地铁站),交通设施服务;地铁站;地铁站,150500,1号线,"118.763131,31.979272",[],[],,poiquery_a9b55eae0187,1,0
poi_a4e7bf86ccaf,support,南京,,地铁站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10053754,珠江路(地铁站),交通设施服务;地铁站;地铁站,150500,(规划)13号线;1号线,"118.784208,32.050974",[],[],,poiquery_a9b55eae0187,1,0
poi_a9fb20ef17cf,support,南京,,地铁站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10056679,元通(地铁站),交通设施服务;地铁站;地铁站,150500,10号线;2号线,"118.721449,31.995471",[],[],,poiquery_a9b55eae0187,1,0
poi_5b1891872511,support,南京,,地铁站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10431636,南京林业大学·新庄(地铁站),交通设施服务;地铁站;地铁站,150500,3号线,"118.810435,32.076463",[],[],,poiquery_a9b55eae0187,1,0
poi_66043d690eea,support,南京,,地铁站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10854334,高淳(地铁站),交通设施服务;地铁站;地铁站,150500,S9号线/宁高线,"118.877193,31.340956",[],[],,poiquery_a9b55eae0187,1,0
poi_9daf2f4530a9,support,南京,,地铁站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10054513,林场(地铁站),交通设施服务;地铁站;地铁站,150500,3号线,"118.671334,32.163563",[],[],,poiquery_a9b55eae0187,1,0
poi_700d937dd4c1,support,南京,,地铁站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10057770,泰冯路(地铁站),交通设施服务;地铁站;地铁站,150500,3号线;S8号线/宁天线,"118.718931,32.153441",[],[],,poiquery_a9b55eae0187,1,0
poi_5b573f24a352,support,南京,,地铁站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10052282,西善桥(地铁站),交通设施服务;地铁站;地铁站,150500,(在建)S2号线/宁马线;(规划)S2号线/宁马线二期;7号线,"118.690861,31.947161",[],[],,poiquery_a9b55eae0187,1,0
poi_d780f3000566,support,南京,,地铁站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10054309,竹山路(地铁站),交通设施服务;地铁站;地铁站,150500,1号线;5号线,"118.845709,31.931865",[],[],,poiquery_a9b55eae0187,1,0
poi_4d63d71dd3a8,support,南京,,地铁站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10054947,经天路(地铁站),交通设施服务;地铁站;地铁站,150500,2号线,"118.976654,32.116151",[],[],,poiquery_a9b55eae0187,1,0
poi_daee59983968,support,南京,,地铁站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10595525,龙江(地铁站),交通设施服务;地铁站;地铁站,150500,(在建)4号线二期;(在建)9号线;4号线,"118.738050,32.057926",[],[],,poiquery_a9b55eae0187,1,0
poi_21e52c2e6f17,support,南京,,地铁站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10056864,张府园(地铁站),交通设施服务;地铁站;地铁站,150500,1号线,"118.783837,32.030966",[],[],,poiquery_a9b55eae0187,1,0
poi_8e361dc28e16,support,南京,,地铁站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10595530,蒋王庙(地铁站),交通设施服务;地铁站;地铁站,150500,4号线,"118.831148,32.077536",[],[],,poiquery_a9b55eae0187,1,0
poi_a9a309e16357,support,南京,,地铁站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10056668,集庆门大街(地铁站),交通设施服务;地铁站;地铁站,150500,2号线,"118.739580,32.028573",[],[],,poiquery_a9b55eae0187,1,0
poi_577aa5117c96,support,南京,,地铁站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10057718,中华门(地铁站),交通设施服务;地铁站;地铁站,150500,(规划)8号线;(规划)S2号线/宁马线二期;1号线,"118.774447,32.006748",[],[],,poiquery_a9b55eae0187,1,0
poi_f977e9d82761,support,南京,,地铁站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10054819,上海路(地铁站),交通设施服务;地铁站;地铁站,150500,2号线;5号线,"118.776208,32.042280",[],[],,poiquery_a9b55eae0187,1,0
poi_ae7210105e27,support,南京,,地铁站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10055010,汉中门(地铁站),交通设施服务;地铁站;地铁站,150500,2号线,"118.767080,32.042725",[],[],,poiquery_a9b55eae0187,1,0
poi_a5c10265339e,support,南京,,地铁站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV09447076,中山陵音乐台·孝陵卫(地铁站),交通设施服务;地铁站;地铁站,150500,2号线,"118.858058,32.035416",[],[],,poiquery_a9b55eae0187,1,0
poi_d6a8254e69d1,support,南京,,地铁站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10431639,天润城(地铁站),交通设施服务;地铁站;地铁站,150500,3号线,"118.734078,32.150854",[],[],,poiquery_a9b55eae0187,1,0
poi_ff38ebfa8271,support,南京,,地铁站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10057596,江心洲(地铁站),交通设施服务;地铁站;地铁站,150500,10号线,"118.703335,32.031632",[],[],,poiquery_a9b55eae0187,1,0
poi_1f57b3e1ecf5,support,南京,,地铁站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10431638,五塘广场(地铁站),交通设施服务;地铁站;地铁站,150500,3号线;7号线,"118.777688,32.110500",[],[],,poiquery_a9b55eae0187,1,0
poi_ab9b2fbdc5ba,support,南京,,地铁站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10056536,云锦路(地铁站),交通设施服务;地铁站;地铁站,150500,2号线,"118.747323,32.034912",[],[],,poiquery_a9b55eae0187,1,0
poi_98f8580832d0,support,南京,,地铁站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10057754,学则路(地铁站),交通设施服务;地铁站;地铁站,150500,2号线,"118.916778,32.091280",[],[],,poiquery_a9b55eae0187,1,0
poi_bccae6d4f1f4,support,南京,,地铁站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10053930,卡子门(地铁站),交通设施服务;地铁站;地铁站,150500,10号线;3号线,"118.796879,31.994818",[],[],,poiquery_a9b55eae0187,1,0
poi_e62ac80a0309,support,南京,,地铁站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10053594,绿博园(地铁站),交通设施服务;地铁站;地铁站,150500,(在建)9号线;10号线,"118.716735,32.024161",[],[],,poiquery_a9b55eae0187,1,0
poi_eedd19ba315d,support,南京,,地铁站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10055589,红山动物园(地铁站),交通设施服务;地铁站;地铁站,150500,1号线,"118.802053,32.095774",[],[],,poiquery_a9b55eae0187,1,0
poi_b6779b83cd58,support,南京,,地铁站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10052599,龙眠大道(地铁站),交通设施服务;地铁站;地铁站,150500,1号线,"118.877156,31.939902",[],[],,poiquery_a9b55eae0187,1,0
poi_b9ddc7e596b3,support,南京,,地铁站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10057786,大厂(地铁站),交通设施服务;地铁站;地铁站,150500,S8号线/宁天线,"118.740131,32.228848",[],[],,poiquery_a9b55eae0187,1,0
poi_018b6cc27c14,support,南京,,地铁站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10057714,仙林中心(地铁站),交通设施服务;地铁站;地铁站,150500,(规划)8号线;2号线,"118.930412,32.098663",[],[],,poiquery_a9b55eae0187,1,0
poi_53d38ab406e3,support,南京,,地铁站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10055145,常府街(地铁站),交通设施服务;地铁站;地铁站,150500,3号线,"118.792317,32.033401",[],[],,poiquery_a9b55eae0187,1,0
poi_7a4df9d839fb,support,南京,,地铁站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10056133,中国药科大学(地铁站),交通设施服务;地铁站;地铁站,150500,1号线,"118.914127,31.897684",[],[],,poiquery_a9b55eae0187,1,0
poi_e140cbbfbdb8,support,南京,,地铁站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10595528,岗子村(地铁站),交通设施服务;地铁站;地铁站,150500,(在建)6号线;4号线,"118.815835,32.065571",[],[],,poiquery_a9b55eae0187,1,0
poi_2972505e29ec,support,南京,,地铁站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10055027,葛塘(地铁站),交通设施服务;地铁站;地铁站,150500,S8号线/宁天线,"118.753717,32.244525",[],[],,poiquery_a9b55eae0187,1,0
poi_cf362fafb83a,support,南京,,地铁站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10054179,万寿(地铁站),交通设施服务;地铁站;地铁站,150500,(在建)6号线;7号线,"118.833819,32.119434",[],[],,poiquery_a9b55eae0187,1,0
poi_228d1e037a5c,support,南京,,地铁站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10595532,仙林湖(地铁站),交通设施服务;地铁站;地铁站,150500,(在建)S5号线/宁扬线;4号线,"118.992658,32.125509",[],[],,poiquery_a9b55eae0187,1,0
poi_b9c8f8bc0e94,support,南京,,地铁站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10055597,明故宫(地铁站),交通设施服务;地铁站;地铁站,150500,(在建)6号线;2号线,"118.819746,32.039218",[],[],,poiquery_a9b55eae0187,1,0
poi_5d113004184d,support,南京,,地铁站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10057778,浦口万汇城(地铁站),交通设施服务;地铁站;地铁站,150500,(在建)11号线;10号线,"118.657082,32.061689",[],[],,poiquery_a9b55eae0187,1,0
poi_9a5818093ef9,support,南京,,地铁站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10057779,南京工业大学(地铁站),交通设施服务;地铁站;地铁站,150500,(规划)13号线;10号线,"118.648245,32.066794",[],[],,poiquery_a9b55eae0187,1,0
poi_9f487870a7a3,support,南京,,地铁站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10431641,星火路(地铁站),交通设施服务;地铁站;地铁站,150500,3号线,"118.696577,32.157273",[],[],,poiquery_a9b55eae0187,1,0
poi_b164f6f7f78e,support,南京,,地铁站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10057774,双龙大道(地铁站),交通设施服务;地铁站;地铁站,150500,1号线,"118.817196,31.963833",[],[],,poiquery_a9b55eae0187,1,0
poi_f19d7df5225b,support,南京,,地铁站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10420612,吉印大道(地铁站),交通设施服务;地铁站;地铁站,150500,5号线;S1号线/机场线,"118.795378,31.886312",[],[],,poiquery_a9b55eae0187,1,0
poi_8626072de2ca,support,南京,,地铁站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10054728,金马路(地铁站),交通设施服务;地铁站;地铁站,150500,(规划)12号线;2号线;4号线,"118.906302,32.071737",[],[],,poiquery_a9b55eae0187,1,0
poi_d2ccbedc297c,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10396828,北京东路·鸡鸣寺(公交站),交通设施服务;公交车站;公交车站相关,150700,11路;20路;20路区间;48路;G25路(钟山5号线);Y11路夜间,"118.794914,32.057848",[],[],,poiquery_b2f66583aaae,0,0
poi_42bf21fc6919,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV11156914,玄武湖台城(公交站),交通设施服务;公交车站;公交车站相关,150700,304路,"118.796042,32.062826",[],[],,poiquery_b2f66583aaae,1,0
poi_32cca5bac6ce,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10885355,北京东路·兰园(公交站),交通设施服务;公交车站;公交车站相关,150700,11路;20路;20路区间;2路;48路;70路;G25路(钟山5号线);X3路;Y11路夜间,"118.799652,32.057324",[],[],,poiquery_b2f66583aaae,0,0
poi_39c211bd0b0e,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10327255,太平北路·鸡鸣寺(公交站),交通设施服务;公交车站;公交车站相关,150700,2路;304路;31路;3路内圈;3路外圈;44路;52路;70路;G17路;X3路;Y2路夜间,"118.797720,32.055444",[],[],,poiquery_b2f66583aaae,0,0
poi_5ab57d1fb068,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10419132,和平公园(公交站),交通设施服务;公交车站;公交车站相关,150700,11路;20路;20路区间;48路;G25路(钟山5号线);Y11路夜间,"118.798174,32.057289",[],[],,poiquery_b2f66583aaae,0,0
poi_4022121d9a75,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10885356,兰园(公交站),交通设施服务;公交车站;公交车站相关,150700,44路;93路,"118.799894,32.056492",[],[],,poiquery_b2f66583aaae,0,0
poi_860fe2a1e5c8,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10327262,北京东路·九华山(公交站),交通设施服务;公交车站;公交车站相关,150700,11路;20路;20路区间;2路;48路;70路;93路;G17路;G25路(钟山5号线);X3路;Y11路夜间,"118.804562,32.057443",[],[],,poiquery_b2f66583aaae,0,0
poi_7e8689c60133,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10055200,丹凤街(公交站),交通设施服务;公交车站;公交车站相关,150700,30路;47路;48路;70路;95路,"118.787235,32.055139",[],[],,poiquery_b2f66583aaae,0,0
poi_bda7297601d8,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10052419,四牌楼(公交站),交通设施服务;公交车站;公交车站相关,150700,2路;304路;31路;3路内圈;3路外圈;44路;52路;95路;G17路;X3路;Y2路夜间,"118.796526,32.050576",[],[],,poiquery_b2f66583aaae,0,0
poi_de545e6ed356,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10055317,北京东路·进香河路(公交站),交通设施服务;公交车站;公交车站相关,150700,11路;20路;20路区间;26路;31路;3路内圈;46路;48路;52路;G25路(钟山5号线);Y11路夜间;Y2路夜间,"118.789921,32.058029",[],[],,poiquery_b2f66583aaae,0,0
poi_af923d16fb59,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV11149844,成贤街·东南大学(公交站),交通设施服务;公交车站;公交车站相关,150700,304路,"118.795977,32.054423",[],[],,poiquery_b2f66583aaae,1,0
poi_594e3d4dc40c,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10056908,西家大塘(公交站),交通设施服务;公交车站;公交车站相关,150700,304路,"118.790516,32.062431",[],[],,poiquery_b2f66583aaae,0,0
poi_b7e4ce021707,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10052329,鼓楼公交总站(公交站),交通设施服务;公交车站;公交车站相关,150700,26路;503路;67路;70路;D2路/D2路(大站快车);Y25路夜间;Y28路夜间,"118.782049,32.059197",[],[],,poiquery_b2f66583aaae,0,0
poi_ae21f4039707,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10055201,鱼市街(公交站),交通设施服务;公交车站;公交车站相关,150700,30路;47路;48路,"118.787231,32.051567",[],[],,poiquery_b2f66583aaae,0,0
poi_0be235cde5aa,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10052416,太平门(公交站),交通设施服务;公交车站;公交车站相关,150700,11路;20路;20路区间;2路;40路;48路;59路;68路;70路;91路;G17路;G25路(钟山5号线);Y11路夜间;Y8路夜间,"118.812704,32.057088",[],[],,poiquery_b2f66583aaae,0,0
poi_9833276611f1,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV09026892,大石桥(公交站),交通设施服务;公交车站;公交车站相关,150700,70路;95路,"118.789180,32.053940",[],[],,poiquery_b2f66583aaae,1,0
poi_d6a584dfb528,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10053276,中山北路·鼓楼(公交站),交通设施服务;公交车站;公交车站相关,150700,100路;16路;31路;34路;34路区间;503路;52路;551路;67路;95路;D2路/D2路(大站快车);Y16路夜间;Y25路夜间;Y28路夜间,"118.782349,32.060337",[],[],,poiquery_b2f66583aaae,0,0
poi_306261de75e9,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10056603,鼓楼公园(公交站),交通设施服务;公交车站;公交车站相关,150700,11路;20路;20路区间;20路高峰区间;552路;559路;G25路(钟山5号线);Y11路夜间,"118.781111,32.059154",[],[],,poiquery_b2f66583aaae,0,0
poi_9394080c2f45,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10055569,浮桥(公交站),交通设施服务;公交车站;公交车站相关,150700,313路;47路;52路;68路;6路;80路;91路;X3路;Y17路夜间,"118.800080,32.047690",[],[],,poiquery_b2f66583aaae,0,0
poi_11eef232cdc5,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10896888,大行宫北(公交站),交通设施服务;公交车站;公交车站相关,150700,2路;304路;313路;31路;3路内圈;3路外圈;44路;65路;68路;80路;95路;Y2路夜间,"118.795425,32.045789",[],[],,poiquery_b2f66583aaae,0,0
poi_dc6459c7d179,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10055231,白马公园(公交站),交通设施服务;公交车站;公交车站相关,150700,125路;140路;20路;20路区间;20路观光区间;24路;308路;315路;48路;91路;G24路;G25路(钟山5号线);G26路;G33路;外接驳西线,"118.815726,32.058667",[],[],,poiquery_b2f66583aaae,0,0
poi_89987280bf9a,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10055631,莲花桥(公交站),交通设施服务;公交车站;公交车站相关,150700,47路;65路;6路;91路;Y17路夜间,"118.790912,32.049377",[],[],,poiquery_b2f66583aaae,0,0
poi_813151df3de5,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10056700,进香河(公交站),交通设施服务;公交车站;公交车站相关,150700,26路;46路;95路,"118.790487,32.053637",[],[],,poiquery_b2f66583aaae,1,0
poi_b25fb4077dc2,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10411972,红庙(公交站),交通设施服务;公交车站;公交车站相关,150700,160路;26路;46路;532路,"118.789243,32.048708",[],[],,poiquery_b2f66583aaae,0,0
poi_987215bee067,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10055568,珠江路·小营(公交站),交通设施服务;公交车站;公交车站相关,150700,313路;47路;52路;68路;6路;80路;91路;X3路;Y17路夜间,"118.802898,32.047194",[],[],,poiquery_b2f66583aaae,0,0
poi_12302a6f26b0,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10053972,鼓楼医院(公交站),交通设施服务;公交车站;公交车站相关,150700,16路;1路;25路;33路;Y16路夜间;Y1路夜间,"118.784126,32.057032",[],[],,poiquery_b2f66583aaae,0,0
poi_a656a7cf5420,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10393919,中央路·鼓楼(公交站),交通设施服务;公交车站;公交车站相关,150700,1路;25路;28路;33路;35路;3路内圈;3路外圈;Y1路夜间;Y2路夜间,"118.784138,32.060465",[],[],,poiquery_b2f66583aaae,0,0
poi_995ccd27ed7c,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10396825,北京东路·鼓楼(公交站),交通设施服务;公交车站;公交车站相关,150700,11路;20路;20路区间;26路;31路;3路外圈;52路;70路;G25路(钟山5号线);Y11路夜间,"118.785738,32.058429",[],[],,poiquery_b2f66583aaae,0,0
poi_52873b020a91,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10055553,玄武湖公园(公交站),交通设施服务;公交车站;公交车站相关,150700,1路;25路;28路;30路;33路;35路;56路;74路;8路;Y1路夜间;Y2路夜间,"118.784032,32.072752",[],[],,poiquery_b2f66583aaae,0,0
poi_756d4a3389e9,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10416342,中山路·珠江路北(公交站),交通设施服务;公交车站;公交车站相关,150700,100路;16路;1路;28路;33路;34路;34路区间;35路;Y1路夜间,"118.784125,32.051223",[],[],,poiquery_b2f66583aaae,0,0
poi_e1a352fa37ff,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10055198,傅厚岗(公交站),交通设施服务;公交车站;公交车站相关,150700,30路;46路;47路,"118.786341,32.063685",[],[],,poiquery_b2f66583aaae,0,0
poi_88a33540941d,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10052414,锁金村(公交站),交通设施服务;公交车站;公交车站相关,150700,10路;125路;131路;140路;17路;190路;24路;2路;308路;315路;36路;40路;59路;G17路;G24路;G26路;G28路;Y8路夜间,"118.813042,32.070553",[],[],,poiquery_b2f66583aaae,0,0
poi_37c333badb0e,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10056869,总统府(公交站),交通设施服务;公交车站;公交车站相关,150700,29路;304路;44路;65路;95路;9路;G17路,"118.796951,32.042732",[],[],,poiquery_b2f66583aaae,0,0
poi_72e3a52fae1a,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10055199,保泰街(公交站),交通设施服务;公交车站;公交车站相关,150700,30路;46路;47路,"118.786863,32.060580",[],[],,poiquery_b2f66583aaae,0,0
poi_6ea749dedc6b,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV09443285,浮桥西(公交站),交通设施服务;公交车站;公交车站相关,150700,47路;65路;6路;91路;95路,"118.794266,32.048885",[],[],,poiquery_b2f66583aaae,0,0
poi_37ed1bf453fd,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10397403,珠江路·中山路(公交站),交通设施服务;公交车站;公交车站相关,150700,160路;48路;532路;65路;6路;91路;Y17路夜间,"118.785816,32.050078",[],[],,poiquery_b2f66583aaae,0,0
poi_65f9d72b2ab8,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10337017,长江路·估衣廊(公交站),交通设施服务;公交车站;公交车站相关,150700,27路;29路;5路;60路;68路,"118.787211,32.045189",[],[],,poiquery_b2f66583aaae,0,0
poi_3a357e28990f,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10393707,龙蟠路·岗子村(公交站),交通设施服务;公交车站;公交车站相关,150700,125路;131路;140路;17路;190路;24路;2路;308路;315路;36路;40路;59路;G17路;G24路;G26路;G28路;G33路;Y8路夜间,"118.814947,32.067025",[],[],,poiquery_b2f66583aaae,0,0
poi_84432d912394,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV11471771,东南大学(公交站),交通设施服务;公交车站;公交车站相关,150700,70路;95路,"118.792235,32.053533",[],[],,poiquery_b2f66583aaae,1,0
poi_40554f4cdf1f,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10336988,大行宫东(公交站),交通设施服务;公交车站;公交车站相关,150700,25路;34路;34路区间;5路;95路;9路;Y24路夜间;Y5路夜间,"118.797203,32.040890",[],[],,poiquery_b2f66583aaae,0,0
poi_4034e5ed7cbc,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10411993,市口腔医院(公交站),交通设施服务;公交车站;公交车站相关,150700,25路;28路;46路;Y2路夜间,"118.784126,32.061638",[],[],,poiquery_b2f66583aaae,0,0
poi_d7db92bc767c,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10055566,马标(公交站),交通设施服务;公交车站;公交车站相关,150700,313路;52路;59路;6路;80路;Y17路夜间,"118.808841,32.045465",[],[],,poiquery_b2f66583aaae,0,0
poi_c7ecf44a39f9,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10416341,中山路·珠江路南(公交站),交通设施服务;公交车站;公交车站相关,150700,16路;1路;25路;33路;Y16路夜间;Y1路夜间,"118.784119,32.048161",[],[],,poiquery_b2f66583aaae,0,0
poi_04f641e9c716,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10052435,新庄广场南(公交站),交通设施服务;公交车站;公交车站相关,150700,10路;125路;131路;140路;17路;190路;24路;2路;308路;315路;36路;40路;59路;G17路;G26路;G28路;Y8路夜间,"118.810051,32.075764",[],[],,poiquery_b2f66583aaae,0,0
poi_741a38921608,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10055289,新街口北(公交站),交通设施服务;公交车站;公交车站相关,150700,100路;16路;1路;25路;28路;33路;34路;34路区间;35路;Y1路夜间,"118.784126,32.043800",[],[],,poiquery_b2f66583aaae,0,0
poi_ecbf24291ae6,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10053757,云南路·大方巷(公交站),交通设施服务;公交车站;公交车站相关,150700,13路;303路;56路;83路;Y13路夜间,"118.776090,32.063525",[],[],,poiquery_b2f66583aaae,0,0
poi_e33ea81d122c,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10054810,山西路(公交站),交通设施服务;公交车站;公交车站相关,150700,100路;13路;16路;31路;34路;34路区间;503路;52路;551路;67路;83路;D2路/D2路(大站快车);Y13路夜间;Y16路夜间;Y25路夜间;Y28路夜间,"118.774188,32.067532",[],[],,poiquery_b2f66583aaae,0,0
poi_a3e2b9cd72e6,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10056923,龙蟠中路·荷包套(公交站),交通设施服务;公交车站;公交车站相关,150700,40路;59路;68路;91路;93路;X3路;Y8路夜间,"118.807663,32.051136",[],[],,poiquery_b2f66583aaae,0,0
poi_dd9ad822af8b,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10055288,新街口东(公交站),交通设施服务;公交车站;公交车站相关,150700,1路;25路;34路;34路区间;3路内圈;3路外圈;5路;9路;Y1路夜间;Y24路夜间;Y5路夜间,"118.786793,32.041536",[],[],,poiquery_b2f66583aaae,0,0
poi_0add4fc659e0,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV10056593,板仓街·岗子村(公交站),交通设施服务;公交车站;公交车站相关,150700,10路;115路;118路;11路;131路;313路;68路;6路;70路;Y11路夜间,"118.818092,32.067490",[],[],,poiquery_b2f66583aaae,0,0
poi_a567aff73090,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV11329144,湖南路(公交站),交通设施服务;公交车站;公交车站相关,150700,303路;3路内圈;3路外圈;47路;56路;8路,"118.779152,32.069088",[],[],,poiquery_b2f66583aaae,1,0
poi_3ec47d2444cb,support,南京,,公交站,,320100,city_keyword_prefix,AMAP_POI_DOC,BV11470802,玄武门地铁站南(公交站),交通设施服务;公交车站;公交车站相关,150700,1路;25路;28路;30路;33路;35路;Y1路夜间;Y2路夜间,"118.784141,32.067457",[],[],,poiquery_b2f66583aaae,1,0
